Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
19990609,3.883261,4.653286,3.757982,-4.512965,0.8354235,3.279799,0.2274817,-2.13409,-1.769154,0.03712434,-2.490809,2.71011,5.189921,1.384166,-0.6190883
19990610,3.774899,4.58793,3.794268,-4.556443,0.8730159,3.40678,0.2810367,-2.282305,-1.865844,0.07216024,-2.411719,2.739044,4.991917,1.302344,-0.6107921
19990611,3.699003,4.513685,3.801375,-4.595212,0.9373883,3.539903,0.3429994,-2.447801,-1.936421,0.1372732,-2.358535,2.776631,4.747871,1.289374,-0.6225145
19990612,3.627884,4.446638,3.850735,-4.612741,0.9470029,3.724541,0.4331629,-2.620241,-1.962668,0.1857593,-2.304792,2.84442,4.508759,1.307067,-0.553697
19990613,3.617607,4.35499,3.892115,-4.630909,0.9704463,3.925865,0.5209685,-2.79711,-1.962752,0.2310911,-2.250894,2.878396,4.246715,1.354018,-0.4598703
19990614,3.641777,4.254361,3.923888,-4.669061,1.026311,4.118407,0.6196613,-2.93239,-1.930463,0.307274,-2.210184,2.879335,3.945937,1.416205,-0.3257174
19990615,3.69785,4.130492,4.004583,-4.738297,1.079917,4.290936,0.7691188,-3.067677,-1.87246,0.3944486,-2.172713,2.867562,3.663816,1.464293,-0.1698511
19990616,3.782463,4.037725,4.103673,-4.815386,1.108385,4.425654,0.9122217,-3.193318,-1.766003,0.5016666,-2.181299,2.875081,3.397966,1.51822,-0.0009183568
19990617,3.86238,3.969522,4.157325,-4.906714,1.170053,4.540582,1.010409,-3.276187,-1.633015,0.5718847,-2.191577,2.819933,3.123682,1.56588,0.1294986
19990618,3.942612,3.929275,4.249091,-4.981688,1.222214,4.653456,1.110575,-3.3125,-1.520253,0.6192887,-2.243193,2.729626,2.852066,1.612487,0.3094288
19990619,4.060574,3.878941,4.312811,-5.072173,1.294435,4.750008,1.208103,-3.344139,-1.392137,0.6853278,-2.267352,2.645788,2.601323,1.614246,0.4721815
19990620,4.189551,3.837358,4.345547,-5.146053,1.387419,4.840752,1.290062,-3.34093,-1.256864,0.757555,-2.281163,2.545299,2.334761,1.644029,0.6041678
19990621,4.312551,3.810789,4.345223,-5.208406,1.485591,4.852418,1.339651,-3.333966,-1.17053,0.8363826,-2.302348,2.404248,2.091517,1.680279,0.6937262
19990622,4.428236,3.811692,4.360634,-5.276086,1.553771,4.867738,1.388126,-3.319595,-1.094657,0.9202669,-2.335051,2.331421,1.877681,1.699868,0.7753498
19990623,4.538613,3.811142,4.334458,-5.318895,1.614123,4.891522,1.429597,-3.306378,-1.061493,0.9830421,-2.331625,2.243936,1.673442,1.777555,0.821043
19990624,4.625292,3.781047,4.252783,-5.342854,1.664548,4.917461,1.471678,-3.292267,-1.04371,1.059123,-2.294334,2.148009,1.456039,1.872461,0.813895
19990625,4.639773,3.790066,4.161112,-5.324983,1.650432,4.916388,1.506716,-3.330879,-1.044407,1.095001,-2.203202,2.095395,1.284871,1.947688,0.7933517
19990626,4.654137,3.785619,4.064283,-5.298434,1.626629,4.910116,1.522748,-3.389926,-1.048266,1.124084,-2.076673,2.063679,1.12454,2.017555,0.7129644
19990627,4.683999,3.785409,3.914325,-5.25109,1.617575,4.864696,1.54908,-3.452659,-1.035197,1.18568,-1.922938,2.060245,0.9640974,2.140036,0.5741072
19990628,4.647328,3.814367,3.747603,-5.168128,1.547514,4.806762,1.583181,-3.574071,-1.066748,1.19078,-1.725123,2.133371,0.7924388,2.265568,0.4192981
19990629,4.571956,3.858103,3.562288,-5.10601,1.506947,4.78291,1.606473,-3.694538,-1.098711,1.224075,-1.507645,2.241938,0.6193718,2.378725,0.2644596
19990630,4.497484,3.896791,3.360429,-5.046887,1.436759,4.749269,1.631223,-3.851531,-1.126067,1.286749,-1.247334,2.382785,0.4167524,2.463247,0.06307897
19990701,4.360186,3.965738,3.167445,-4.941669,1.310991,4.712205,1.64787,-4.026589,-1.135601,1.356064,-0.9858929,2.585391,0.24467,2.550393,-0.1561684
19990702,4.225373,3.981611,2.973222,-4.839331,1.164477,4.694215,1.645917,-4.184484,-1.139571,1.437935,-0.7499887,2.804551,0.08445818,2.560696,-0.3819853
19990703,4.077264,4.005682,2.780085,-4.692635,1.043188,4.744718,1.669387,-4.328217,-1.105755,1.503759,-0.4894702,3.083442,-0.0343302,2.565866,-0.6738911
19990704,3.920937,4.035874,2.586993,-4.528753,0.8998675,4.785082,1.684305,-4.446551,-1.022223,1.571491,-0.2662838,3.347697,-0.2105067,2.539115,-0.8967566
19990705,3.739943,4.081195,2.443757,-4.365596,0.7238332,4.836388,1.702147,-4.556035,-0.9117523,1.606913,-0.09485126,3.657133,-0.3493116,2.546554,-1.092379
19990706,3.56873,4.095302,2.341205,-4.195183,0.5376644,4.888216,1.752872,-4.642958,-0.7858899,1.634114,0.05608918,3.923202,-0.4311569,2.543159,-1.300312
19990707,3.405,4.120382,2.228607,-4.003595,0.3620312,4.947451,1.821883,-4.724265,-0.6670305,1.643607,0.1977483,4.186572,-0.508215,2.584486,-1.539909
19990708,3.278278,4.144337,2.15166,-3.825055,0.2133138,5.028595,1.891169,-4.788483,-0.5663568,1.617254,0.2919908,4.445776,-0.5705782,2.69764,-1.761397
19990709,3.178922,4.143487,2.08798,-3.63654,0.05109658,5.138647,1.973761,-4.846474,-0.471011,1.592173,0.3580286,4.629393,-0.5858871,2.869285,-1.969846
19990710,3.094782,4.117831,2.030118,-3.467074,-0.06440867,5.250827,2.052819,-4.853102,-0.4047138,1.586777,0.4134204,4.77451,-0.5929757,3.050219,-2.153101
19990711,3.04741,4.127988,1.996342,-3.288997,-0.1988906,5.379389,2.09603,-4.836596,-0.3590221,1.526051,0.4542639,4.894056,-0.5764799,3.226382,-2.328431
19990712,3.062266,4.130164,2.016221,-3.144857,-0.3210152,5.538307,2.136292,-4.815621,-0.3599823,1.458908,0.4615532,4.981672,-0.5217395,3.385628,-2.448756
19990713,3.122865,4.129811,2.02461,-2.981386,-0.4584137,5.691514,2.185421,-4.702281,-0.3074603,1.370171,0.4378971,5.021327,-0.4221748,3.498874,-2.523635
19990714,3.230761,4.084913,2.01166,-2.839821,-0.5852147,5.832442,2.209171,-4.546168,-0.2752812,1.305013,0.4360057,5.012408,-0.3326421,3.588103,-2.579632
19990715,3.416927,4.072134,2.04785,-2.739502,-0.6874543,5.961132,2.224531,-4.386423,-0.267588,1.245887,0.423119,4.994875,-0.2664742,3.614046,-2.601832
19990716,3.604562,4.027393,2.060404,-2.685413,-0.7357309,6.059623,2.230606,-4.225119,-0.2508355,1.179592,0.4104263,4.965009,-0.2097286,3.59809,-2.624636
19990717,3.790529,3.988758,2.078994,-2.656043,-0.8040951,6.109647,2.211257,-4.091781,-0.1960254,1.167738,0.379764,4.931773,-0.1492302,3.55169,-2.618882
19990718,3.975406,3.949919,2.150434,-2.636687,-0.8286608,6.154842,2.14177,-3.992601,-0.1630726,1.136158,0.3592596,4.905804,-0.1008744,3.493125,-2.582107
19990719,4.146228,3.880887,2.217087,-2.678423,-0.8310779,6.182235,2.115204,-3.911796,-0.1335679,1.151166,0.3855954,4.873176,-0.03916537,3.437853,-2.530632
19990720,4.325175,3.778082,2.236188,-2.737335,-0.8337306,6.185796,2.086824,-3.874803,-0.1579709,1.19035,0.4510585,4.818523,-0.009029909,3.423394,-2.527732
19990721,4.459995,3.700779,2.256377,-2.771188,-0.8343497,6.181037,2.029125,-3.832598,-0.2558203,1.23441,0.4979179,4.794878,0.005090886,3.453023,-2.532511
19990722,4.566538,3.654155,2.349282,-2.828786,-0.8424979,6.149631,1.990619,-3.816978,-0.3226685,1.343063,0.5052283,4.771538,0.06932324,3.467599,-2.502172
19990723,4.637518,3.566406,2.458881,-2.891472,-0.8511345,6.124526,1.976502,-3.808274,-0.3355522,1.447253,0.5385873,4.741794,0.1732617,3.542484,-2.444597
19990724,4.723086,3.477493,2.601141,-2.973257,-0.819896,6.057089,1.922808,-3.761197,-0.3891865,1.57154,0.5169445,4.716427,0.2347177,3.594691,-2.390861
19990725,4.794709,3.445584,2.802174,-3.057338,-0.8294532,6.009789,1.842141,-3.728254,-0.4496327,1.651404,0.4827199,4.723855,0.3063675,3.62679,-2.300868
19990726,4.809957,3.39042,3.010903,-3.166098,-0.8177449,5.969078,1.771371,-3.683138,-0.56581,1.723268,0.4390191,4.736447,0.391495,3.626328,-2.243927
19990727,4.827314,3.311012,3.222506,-3.276588,-0.7816168,5.916647,1.726309,-3.584729,-0.7069346,1.802759,0.3464579,4.716424,0.465605,3.626388,-2.200856
19990728,4.836519,3.274114,3.473068,-3.342587,-0.7121859,5.915025,1.660476,-3.479011,-0.8743673,1.871947,0.2287247,4.791775,0.4666086,3.613504,-2.114795
19990729,4.830984,3.186344,3.699184,-3.40992,-0.6759362,5.863403,1.633607,-3.339252,-1.058536,2.017709,0.08971944,4.788038,0.5458755,3.609326,-2.067629
19990730,4.776904,3.079764,3.944951,-3.499037,-0.6584917,5.804788,1.611132,-3.209001,-1.286349,2.17992,-0.06168866,4.740138,0.6317214,3.57405,-2.046483
19990731,4.741163,2.975067,4.198666,-3.597158,-0.6694521,5.741434,1.614855,-3.072146,-1.517389,2.381719,-0.2230044,4.669085,0.725681,3.502531,-2.029253
19990801,4.676737,2.86751,4.47742,-3.745258,-0.7099981,5.672141,1.631036,-2.969821,-1.748854,2.624147,-0.4045024,4.603652,0.83991,3.447113,-2.01043
19990802,4.602476,2.795257,4.759165,-3.84099,-0.7370127,5.624809,1.634769,-2.854633,-1.945816,2.909593,-0.5776007,4.567664,0.9237599,3.375098,-1.941464
19990803,4.555062,2.72717,5.019538,-3.92627,-0.7452533,5.556403,1.642705,-2.742509,-2.116729,3.240897,-0.7608642,4.509487,0.9881126,3.250102,-1.868135
19990804,4.462368,2.707645,5.299514,-3.993001,-0.794355,5.519753,1.656154,-2.658954,-2.234739,3.578283,-0.8908874,4.444527,1.061078,3.103265,-1.7424
19990805,4.334289,2.723123,5.569038,-4.03288,-0.886879,5.459012,1.671903,-2.611792,-2.323673,3.926366,-0.9663515,4.37618,1.087361,2.955048,-1.602719
19990806,4.22002,2.726317,5.795802,-4.079845,-0.9431484,5.390888,1.684096,-2.570359,-2.379715,4.291802,-0.9915761,4.275965,1.096544,2.774266,-1.470016
19990807,4.129163,2.714289,6.010773,-4.127268,-0.9873592,5.311799,1.684374,-2.580827,-2.423354,4.64845,-0.9958927,4.153216,1.085003,2.590609,-1.313824
19990808,4.077778,2.719342,6.20724,-4.188186,-1.020096,5.215776,1.683911,-2.605364,-2.424045,5.029765,-0.9348389,4.04015,1.071579,2.413605,-1.162005
19990809,4.027947,2.731354,6.354125,-4.208702,-1.059018,5.102568,1.69717,-2.664308,-2.405756,5.39556,-0.779219,3.914361,1.034606,2.227194,-1.01563
19990810,3.973967,2.749122,6.425606,-4.198507,-1.084449,4.95546,1.695054,-2.729118,-2.382693,5.700265,-0.5971194,3.764086,0.9688788,2.044572,-0.9285752
19990811,3.926944,2.772982,6.502894,-4.171825,-1.140904,4.844696,1.693876,-2.818271,-2.315849,5.943666,-0.3386287,3.66101,0.8924692,1.892088,-0.8410859
19990812,3.872827,2.794766,6.592659,-4.141188,-1.178825,4.734399,1.694794,-2.879046,-2.201155,6.153574,-0.1195706,3.599226,0.8200541,1.730138,-0.7746063
19990813,3.784761,2.838856,6.68052,-4.087649,-1.262277,4.627546,1.6954,-2.93825,-2.068862,6.277404,0.1315914,3.55791,0.7515771,1.542872,-0.6874885
19990814,3.664253,2.842277,6.777719,-4.022369,-1.303971,4.549241,1.71899,-2.985425,-1.901299,6.384083,0.4006114,3.555577,0.6798739,1.401287,-0.5960509
19990815,3.524671,2.881612,6.799576,-3.916333,-1.355504,4.442619,1.696766,-3.003919,-1.743812,6.425227,0.6861752,3.577341,0.6427676,1.240546,-0.53339
19990816,3.35722,2.947935,6.834679,-3.816775,-1.417821,4.353621,1.703145,-3.019519,-1.59419,6.40506,0.9524093,3.653376,0.6369443,1.074757,-0.4740252
19990817,3.212862,3.039347,6.911138,-3.738456,-1.442764,4.265671,1.691354,-3.01343,-1.437973,6.381855,1.180354,3.761058,0.6681681,0.9556385,-0.4336695
19990818,3.053096,3.078922,6.939957,-3.619695,-1.448648,4.196374,1.679737,-2.983359,-1.243723,6.368608,1.382094,3.828004,0.7610152,0.8712416,-0.4215085
19990819,2.898015,3.165799,6.967713,-3.490758,-1.524997,4.170511,1.65246,-2.895769,-1.052837,6.346461,1.561238,3.981627,0.9114213,0.7939093,-0.4064123
19990820,2.778739,3.219789,6.945335,-3.395261,-1.577009,4.093844,1.629068,-2.797869,-0.8612702,6.323572,1.72295,4.099858,1.067725,0.7565061,-0.3927434
19990821,2.706098,3.283868,6.955991,-3.313104,-1.599022,4.086226,1.606775,-2.72106,-0.6406081,6.288097,1.835497,4.224242,1.259907,0.7908686,-0.3651981
19990822,2.686929,3.318248,6.917295,-3.205721,-1.664602,4.132463,1.579386,-2.601477,-0.4045585,6.255551,1.873838,4.34983,1.509504,0.842847,-0.3179868
19990823,2.681156,3.349706,6.904182,-3.102546,-1.761582,4.219472,1.536165,-2.489119,-0.1864678,6.171017,1.917799,4.460169,1.782058,0.8707757,-0.2353801
19990824,2.681038,3.384472,6.92531,-3.031483,-1.817667,4.303932,1.480964,-2.395402,0.05709153,6.147871,1.935893,4.604594,2.071933,0.903833,-0.1486085
19990825,2.685031,3.411931,6.98572,-2.991603,-1.870498,4.37583,1.418203,-2.318528,0.2837758,6.130452,1.90362,4.720993,2.360189,0.9436404,0.003639655
19990826,2.663256,3.406623,7.031727,-2.942939,-1.966258,4.436642,1.334373,-2.217814,0.4567374,6.040031,1.856539,4.748373,2.619046,0.9806863,0.1347566
19990827,2.671708,3.36653,7.059015,-2.924419,-2.076478,4.480093,1.247118,-2.094652,0.627902,5.963881,1.769968,4.755518,2.886271,0.9573105,0.2656758
19990828,2.684491,3.305858,7.104886,-2.907984,-2.137507,4.519096,1.135275,-1.965938,0.7971967,5.926013,1.656191,4.763198,3.137677,0.9430053,0.4271859
19990829,2.72084,3.271199,7.163981,-2.890433,-2.20905,4.5139,1.011352,-1.866932,0.9384957,5.816585,1.568109,4.763984,3.367057,0.9019098,0.5380972
19990830,2.719854,3.26816,7.223108,-2.887718,-2.315848,4.447953,0.8684925,-1.832495,1.034838,5.693049,1.489914,4.704335,3.552734,0.8306897,0.6499258
19990831,2.730114,3.232901,7.287691,-2.940712,-2.417415,4.395778,0.7500345,-1.877963,1.074801,5.585017,1.432957,4.663043,3.692042,0.71501,0.7892765
19990901,2.753829,3.204137,7.317442,-2.967666,-2.455753,4.28889,0.6349265,-1.864222,1.193664,5.468839,1.357931,4.634024,3.853716,0.6291749,0.897324
19990902,2.7432,3.189741,7.357925,-3.01446,-2.505675,4.164799,0.5338963,-1.85495,1.291996,5.28318,1.244352,4.597067,3.986363,0.4902222,1.01681
19990903,2.705556,3.162367,7.41359,-3.067878,-2.54282,4.04834,0.4445602,-1.877643,1.406365,5.096382,1.13942,4.572994,4.061394,0.3690357,1.110956
19990904,2.667691,3.15995,7.456504,-3.092145,-2.560131,3.902553,0.3977927,-1.883423,1.498125,4.84878,1.074254,4.583452,4.155606,0.2543593,1.170886
19990905,2.6199,3.164537,7.452572,-3.143908,-2.538799,3.709128,0.3299597,-1.961068,1.561678,4.612622,1.002464,4.586593,4.252568,0.2086135,1.21671
19990906,2.562471,3.12489,7.459512,-3.211719,-2.510408,3.464321,0.2884444,-2.076622,1.60648,4.410527,0.9202501,4.616554,4.364531,0.1544276,1.245917
19990907,2.550742,3.119503,7.417574,-3.174178,-2.382079,3.219151,0.2355881,-2.203274,1.656417,4.234615,0.8471327,4.63138,4.451903,0.1198108,1.284245
19990908,2.529117,3.113027,7.395541,-3.175157,-2.224699,3.020412,0.1959042,-2.384058,1.711389,4.081302,0.8203723,4.65625,4.486612,0.1719764,1.277894
19990909,2.455032,3.124033,7.344908,-3.168192,-2.108676,2.854132,0.203019,-2.538711,1.799176,3.907958,0.8126866,4.746074,4.531184,0.1692353,1.278563
19990910,2.415832,3.146073,7.277349,-3.154034,-1.985105,2.719974,0.1968658,-2.70026,1.895573,3.749507,0.8339327,4.861109,4.578628,0.2316401,1.280213
19990911,2.351285,3.143517,7.205988,-3.117932,-1.821454,2.621873,0.2202554,-2.868572,1.963644,3.618937,0.8682629,4.957731,4.587809,0.2965153,1.254707
19990912,2.341068,3.096612,7.145785,-3.105999,-1.621805,2.558986,0.2631025,-2.996004,2.034079,3.477897,0.8936343,5.030651,4.592783,0.3382952,1.21311
19990913,2.301346,3.077327,7.033621,-3.077902,-1.398093,2.575938,0.2855867,-3.119586,2.086586,3.36029,0.9421719,5.131819,4.611945,0.3893572,1.167714
19990914,2.255367,3.043392,6.908303,-3.042274,-1.215218,2.568935,0.3208497,-3.210525,2.099971,3.22968,0.9830403,5.210909,4.643035,0.450685,1.088614
19990915,2.232718,3.009274,6.757115,-2.988483,-1.008269,2.583611,0.3502062,-3.259139,2.102261,3.112369,1.004157,5.266717,4.624463,0.5335622,0.9586462
19990916,2.232446,2.956363,6.622622,-2.95055,-0.7974662,2.640786,0.3704971,-3.257546,2.10295,3.008744,1.053764,5.34484,4.609118,0.603238,0.8282377
19990917,2.272025,2.877414,6.422626,-2.895015,-0.6424736,2.703471,0.3888416,-3.244388,2.129862,2.893385,1.097238,5.426397,4.636672,0.6780917,0.6909554
19990918,2.357965,2.772152,6.184297,-2.87957,-0.4792076,2.767452,0.4124981,-3.256143,2.068586,2.78643,1.15029,5.451416,4.658208,0.7578409,0.5095453
19990919,2.49199,2.662662,5.923109,-2.869438,-0.3649608,2.811584,0.4248068,-3.212483,2.015288,2.660479,1.201945,5.485106,4.681935,0.7438923,0.31572
19990920,2.68029,2.550024,5.647344,-2.850232,-0.2592913,2.84985,0.4323529,-3.11766,2.019112,2.564502,1.230355,5.511195,4.711845,0.7017722,0.1264698
19990921,2.886974,2.45086,5.416383,-2.861686,-0.1590258,2.882844,0.4030945,-2.999726,1.989877,2.492383,1.236797,5.561259,4.761776,0.6315072,-0.07524776
19990922,3.152113,2.370908,5.158673,-2.885858,-0.09389598,2.905315,0.3352672,-2.837119,1.922934,2.449312,1.216548,5.599004,4.795337,0.4732892,-0.2455844
19990923,3.435367,2.2847,4.924147,-2.904599,-0.09947278,2.903056,0.243357,-2.679246,1.866768,2.390058,1.185258,5.643127,4.845665,0.2628147,-0.4155796
19990924,3.682414,2.193603,4.688518,-2.920071,-0.1540807,2.857241,0.120585,-2.562135,1.761577,2.343412,1.104856,5.701957,4.879117,0.09412903,-0.6122144
19990925,3.942332,2.149462,4.447301,-2.945171,-0.2352331,2.760329,-0.01184503,-2.381135,1.672968,2.31498,1.001694,5.745499,4.938427,-0.1391907,-0.7951939
19990926,4.204753,2.120971,4.270254,-2.933552,-0.2688382,2.619685,-0.142874,-2.206664,1.588263,2.30429,0.8864701,5.807916,5.006256,-0.3806359,-0.9674796
19990927,4.412242,2.098738,4.144456,-2.919098,-0.3451514,2.46855,-0.2800283,-2.055423,1.524697,2.289128,0.7507587,5.879343,5.088979,-0.5965126,-1.152082
19990928,4.609364,2.024241,4.00631,-2.903007,-0.4190245,2.307103,-0.4209642,-1.923844,1.436679,2.317507,0.5760501,5.907759,5.119725,-0.7597416,-1.32458
19990929,4.751176,1.979944,3.925445,-2.838504,-0.5336119,2.157985,-0.5586712,-1.841355,1.339155,2.339527,0.4097477,6.004442,5.165089,-0.8387657,-1.475541
19990930,4.848923,1.911115,3.898382,-2.772276,-0.653454,1.985089,-0.6801891,-1.745734,1.270899,2.37014,0.2101409,6.106012,5.220996,-0.8930575,-1.612934
19991001,4.93396,1.868801,3.922883,-2.713835,-0.7127959,1.841399,-0.8016768,-1.651119,1.236063,2.408144,0.006844542,6.194459,5.239529,-0.8648925,-1.732666
19991002,4.999279,1.820378,4.013586,-2.65666,-0.7564514,1.699781,-0.919783,-1.544103,1.21002,2.437563,-0.2172738,6.271808,5.225125,-0.8287611,-1.833545
19991003,5.058028,1.770027,4.129006,-2.605302,-0.8240752,1.562356,-1.013844,-1.422828,1.21653,2.446323,-0.4428267,6.350214,5.199317,-0.7760056,-1.921639
19991004,5.088181,1.659006,4.203337,-2.525064,-0.8294886,1.41741,-1.064906,-1.363224,1.185285,2.435283,-0.6172221,6.366627,5.143789,-0.6484542,-2.033264
19991005,5.11626,1.608096,4.272147,-2.406618,-0.841198,1.292213,-1.117108,-1.320642,1.159391,2.421235,-0.760842,6.370859,5.069964,-0.4989482,-2.107288
19991006,5.142317,1.562029,4.358258,-2.288733,-0.8364692,1.186729,-1.164555,-1.276041,1.145831,2.41513,-0.8814391,6.341883,4.997235,-0.3284773,-2.158919
19991007,5.174067,1.508642,4.40864,-2.175143,-0.784682,1.083364,-1.183897,-1.223095,1.1305,2.405636,-0.9943303,6.273499,4.916193,-0.1242961,-2.210948
19991008,5.194789,1.472029,4.433359,-2.062828,-0.7130705,0.9595869,-1.216375,-1.172169,1.107277,2.387856,-1.107122,6.171041,4.816728,0.09695621,-2.242966
19991009,5.226286,1.447019,4.499297,-1.953314,-0.5960294,0.8266687,-1.269451,-1.123421,1.07959,2.377768,-1.210984,6.030886,4.723309,0.280641,-2.25037
19991010,5.257336,1.47991,4.54806,-1.820521,-0.516941,0.6867153,-1.316094,-1.075991,1.072684,2.343433,-1.32619,5.875884,4.626369,0.4909103,-2.240044
19991011,5.31862,1.502241,4.633067,-1.749653,-0.3761448,0.5451678,-1.340459,-1.04164,1.069678,2.275797,-1.480844,5.726263,4.542699,0.6824474,-2.207755
19991012,5.365828,1.502352,4.714129,-1.685925,-0.2069761,0.4565032,-1.342914,-0.9917012,1.068409,2.194824,-1.643718,5.525937,4.466355,0.9154518,-2.15472
19991013,5.403169,1.530887,4.767303,-1.648733,0.01864254,0.3583643,-1.379001,-0.8917135,1.023758,2.137701,-1.85536,5.30467,4.439035,1.084987,-2.106189
19991014,5.436435,1.568791,4.756358,-1.638229,0.2595325,0.2260175,-1.387349,-0.7976798,0.9343656,2.091958,-2.047797,5.030723,4.399093,1.19541,-2.039112
19991015,5.45854,1.585422,4.76924,-1.616263,0.5190507,0.06925124,-1.389355,-0.655542,0.8722728,2.095145,-2.252966,4.740275,4.384085,1.275038,-2.001756
19991016,5.540337,1.633314,4.770456,-1.590338,0.7735285,-0.05316099,-1.395127,-0.5099946,0.8066986,2.092671,-2.447648,4.436218,4.374235,1.313026,-1.949004
19991017,5.664169,1.686679,4.753545,-1.595693,1.037214,-0.1440176,-1.415916,-0.309393,0.7363437,2.108092,-2.65061,4.096707,4.390233,1.347681,-1.903213
19991018,5.782285,1.778832,4.696903,-1.593874,1.330355,-0.3306296,-1.490441,-0.03493475,0.6221159,2.14389,-2.907584,3.74986,4.413211,1.31713,-1.916147
19991019,5.957178,1.83339,4.671189,-1.600569,1.582971,-0.3672993,-1.538796,0.226663,0.4839247,2.207237,-3.10556,3.423905,4.434582,1.296031,-1.876125
19991020,6.115124,1.90563,4.64126,-1.620499,1.786646,-0.38357,-1.595061,0.5251576,0.370028,2.314878,-3.261164,3.045254,4.470889,1.306336,-1.833365
19991021,6.26522,1.993799,4.653433,-1.590308,1.994719,-0.3920508,-1.652704,0.8192732,0.2825674,2.444865,-3.389569,2.684355,4.500435,1.418462,-1.762681
19991022,6.424383,2.098218,4.682662,-1.540518,2.146845,-0.3591636,-1.728721,1.134824,0.228207,2.59158,-3.509521,2.329195,4.529968,1.535443,-1.69095
19991023,6.550205,2.198305,4.719656,-1.473814,2.289953,-0.3089773,-1.808721,1.422108,0.1899606,2.785429,-3.596619,2.027673,4.563902,1.76788,-1.605642
19991024,6.651894,2.287887,4.728791,-1.394111,2.372088,-0.2044773,-1.865592,1.666849,0.1701243,2.959609,-3.604996,1.733784,4.607589,2.109859,-1.504591
19991025,6.710843,2.369034,4.752995,-1.305453,2.437819,-0.06361154,-1.883204,1.878712,0.1380696,3.168809,-3.56867,1.47656,4.663455,2.513625,-1.399293
